session_id,split,preset,scenario,window_end_drop_number,future_start_drop_number,future_end_drop_number,label,ratio_t_minus_19,ratio_t_minus_18,ratio_t_minus_17,ratio_t_minus_16,ratio_t_minus_15,ratio_t_minus_14,ratio_t_minus_13,ratio_t_minus_12,ratio_t_minus_11,ratio_t_minus_10,ratio_t_minus_9,ratio_t_minus_8,ratio_t_minus_7,ratio_t_minus_6,ratio_t_minus_5,ratio_t_minus_4,ratio_t_minus_3,ratio_t_minus_2,ratio_t_minus_1,ratio_t_minus_0,error_percent_t_minus_19,error_percent_t_minus_18,error_percent_t_minus_17,error_percent_t_minus_16,error_percent_t_minus_15,error_percent_t_minus_14,error_percent_t_minus_13,error_percent_t_minus_12,error_percent_t_minus_11,error_percent_t_minus_10,error_percent_t_minus_9,error_percent_t_minus_8,error_percent_t_minus_7,error_percent_t_minus_6,error_percent_t_minus_5,error_percent_t_minus_4,error_percent_t_minus_3,error_percent_t_minus_2,error_percent_t_minus_1,error_percent_t_minus_0,delta_ratio_t_minus_19,delta_ratio_t_minus_18,delta_ratio_t_minus_17,delta_ratio_t_minus_16,delta_ratio_t_minus_15,delta_ratio_t_minus_14,delta_ratio_t_minus_13,delta_ratio_t_minus_12,delta_ratio_t_minus_11,delta_ratio_t_minus_10,delta_ratio_t_minus_9,delta_ratio_t_minus_8,delta_ratio_t_minus_7,delta_ratio_t_minus_6,delta_ratio_t_minus_5,delta_ratio_t_minus_4,delta_ratio_t_minus_3,delta_ratio_t_minus_2,delta_ratio_t_minus_1,delta_ratio_t_minus_0
syn_0007,train,slow,stable,157,158,162,1,1.02,1.019333,1.018,1.019333,1.018,1.017333,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,2.0,1.9333,1.8,1.9333,1.8,1.7333,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,0.0,-0.000667,-0.001333,0.001333,-0.001333,-0.000667,0.002,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333
syn_0007,train,slow,stable,158,159,163,1,1.019333,1.018,1.019333,1.018,1.017333,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.9333,1.8,1.9333,1.8,1.7333,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,0.0,-0.001333,0.001333,-0.001333,-0.000667,0.002,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667
syn_0007,train,slow,stable,159,160,164,1,1.018,1.019333,1.018,1.017333,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.8,1.9333,1.8,1.7333,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,0.0,0.001333,-0.001333,-0.000667,0.002,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667
syn_0007,train,slow,stable,160,161,165,1,1.019333,1.018,1.017333,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.9333,1.8,1.7333,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,0.0,-0.001333,-0.000667,0.002,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333
syn_0007,train,slow,stable,161,162,166,1,1.018,1.017333,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.8,1.7333,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,0.0,-0.000667,0.002,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002
syn_0007,train,slow,stable,162,163,167,1,1.017333,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.7333,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,0.0,0.002,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002
syn_0007,train,slow,stable,163,164,168,1,1.019333,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.9333,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,0.0,0.000667,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667
syn_0007,train,slow,stable,164,165,169,1,1.02,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,2.0,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,0.0,-0.000667,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667
syn_0007,train,slow,stable,165,166,170,1,1.019333,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.9333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,0.0,-0.001333,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667
syn_0007,train,slow,stable,166,167,171,1,1.018,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.8,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,0.0,-0.002,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0
syn_0007,train,slow,stable,167,168,172,1,1.016,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.6,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,0.0,0.001333,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667
syn_0007,train,slow,stable,168,169,173,1,1.017333,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.7333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,0.0,0.000667,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333
syn_0007,train,slow,stable,169,170,174,1,1.018,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.8,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,0.0,0.002,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002
syn_0007,train,slow,stable,170,171,175,1,1.02,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,2.0,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,0.0,-0.003333,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0
syn_0007,train,slow,stable,171,172,176,1,1.016667,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,1.02,1.6667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,2.0,0.0,0.003333,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0,0.000667
syn_0007,train,slow,stable,172,173,177,1,1.02,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,1.02,1.020667,2.0,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,2.0,2.0667,0.0,0.000667,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0,0.000667,0.000667
syn_0007,train,slow,stable,173,174,178,1,1.020667,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,1.02,1.020667,1.020667,2.0667,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,2.0,2.0667,2.0667,0.0,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0,0.000667,0.000667,0.0
syn_0007,train,slow,stable,174,175,179,1,1.020667,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,1.02,1.020667,1.020667,1.016,2.0667,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,2.0,2.0667,2.0667,1.6,0.0,0.000667,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0,0.000667,0.000667,0.0,-0.004667
syn_0007,train,slow,stable,175,176,180,1,1.021333,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,1.02,1.020667,1.020667,1.016,1.015333,2.1333,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,2.0,2.0667,2.0667,1.6,1.5333,0.0,-0.001333,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0,0.000667,0.000667,0.0,-0.004667,-0.000667
syn_0007,train,slow,stable,176,177,181,1,1.02,1.019333,1.022,1.020667,1.018667,1.020667,1.02,1.020667,1.021333,1.021333,1.018667,1.017333,1.019333,1.019333,1.02,1.020667,1.020667,1.016,1.015333,1.016,2.0,1.9333,2.2,2.0667,1.8667,2.0667,2.0,2.0667,2.1333,2.1333,1.8667,1.7333,1.9333,1.9333,2.0,2.0667,2.0667,1.6,1.5333,1.6,0.0,-0.000667,0.002667,-0.001333,-0.002,0.002,-0.000667,0.000667,0.000667,0.0,-0.002667,-0.001333,0.002,0.0,0.000667,0.000667,0.0,-0.004667,-0.000667,0.000667
syn_0011,train,slow,gradually_slowing,21,22,26,1,1.021333,1.020667,1.022,1.020667,1.023333,1.022667,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,2.1333,2.0667,2.2,2.0667,2.3333,2.2667,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,0.0,-0.000667,0.001333,-0.001333,0.002667,-0.000667,0.000667,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333
syn_0011,train,slow,gradually_slowing,22,23,27,1,1.020667,1.022,1.020667,1.023333,1.022667,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,2.0667,2.2,2.0667,2.3333,2.2667,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,0.0,0.001333,-0.001333,0.002667,-0.000667,0.000667,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667
syn_0011,train,slow,gradually_slowing,23,24,28,1,1.022,1.020667,1.023333,1.022667,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,2.2,2.0667,2.3333,2.2667,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,0.0,-0.001333,0.002667,-0.000667,0.000667,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0
syn_0011,train,slow,gradually_slowing,24,25,29,1,1.020667,1.023333,1.022667,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,2.0667,2.3333,2.2667,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,0.0,0.002667,-0.000667,0.000667,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667
syn_0011,train,slow,gradually_slowing,25,26,30,1,1.023333,1.022667,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,2.3333,2.2667,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,0.0,-0.000667,0.000667,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002
syn_0011,train,slow,gradually_slowing,26,27,31,1,1.022667,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,2.2667,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,0.0,0.000667,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667
syn_0011,train,slow,gradually_slowing,27,28,32,1,1.023333,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,2.3333,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,0.0,-0.001333,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667
syn_0011,train,slow,gradually_slowing,28,29,33,1,1.022,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,2.2,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,0.0,0.002,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333
syn_0011,train,slow,gradually_slowing,29,30,34,1,1.024,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,2.4,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,0.0,0.002,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0
syn_0011,train,slow,gradually_slowing,30,31,35,1,1.026,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,2.6,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,0.0,-0.000667,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004
syn_0011,train,slow,gradually_slowing,31,32,36,1,1.025333,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,2.5333,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,0.0,-0.004,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667
syn_0011,train,slow,gradually_slowing,32,33,37,1,1.021333,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,2.1333,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,0.0,-0.002667,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667
syn_0011,train,slow,gradually_slowing,33,34,38,1,1.018667,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.8667,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,0.0,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667
syn_0011,train,slow,gradually_slowing,34,35,39,1,1.018667,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.8667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,0.0,0.001333,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333
syn_0011,train,slow,gradually_slowing,35,36,40,1,1.02,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,2.0,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,0.0,-0.001333,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667
syn_0011,train,slow,gradually_slowing,36,37,41,1,1.018667,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.8667,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,0.0,-0.001333,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002
syn_0011,train,slow,gradually_slowing,37,38,42,1,1.017333,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.027333,1.7333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,2.7333,0.0,0.005333,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002,0.000667
syn_0011,train,slow,gradually_slowing,38,39,43,1,1.022667,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.027333,1.027333,2.2667,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,2.7333,2.7333,0.0,-0.004,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002,0.000667,0.0
syn_0011,train,slow,gradually_slowing,39,40,44,1,1.018667,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.027333,1.027333,1.03,1.8667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,2.7333,2.7333,3.0,0.0,0.001333,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002,0.000667,0.0,0.002667
syn_0011,train,slow,gradually_slowing,40,41,45,1,1.02,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.027333,1.027333,1.03,1.032667,2.0,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,2.7333,2.7333,3.0,3.2667,0.0,0.000667,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002,0.000667,0.0,0.002667,0.002667
syn_0011,train,slow,gradually_slowing,41,42,46,1,1.020667,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.027333,1.027333,1.03,1.032667,1.034,2.0667,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,2.7333,2.7333,3.0,3.2667,3.4,0.0,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002,0.000667,0.0,0.002667,0.002667,0.001333
syn_0011,train,slow,gradually_slowing,42,43,47,1,1.020667,1.02,1.018,1.018667,1.021333,1.02,1.02,1.024,1.023333,1.026,1.026667,1.025333,1.024667,1.026667,1.027333,1.027333,1.03,1.032667,1.034,1.034,2.0667,2.0,1.8,1.8667,2.1333,2.0,2.0,2.4,2.3333,2.6,2.6667,2.5333,2.4667,2.6667,2.7333,2.7333,3.0,3.2667,3.4,3.4,0.0,-0.000667,-0.002,0.000667,0.002667,-0.001333,0.0,0.004,-0.000667,0.002667,0.000667,-0.001333,-0.000667,0.002,0.000667,0.0,0.002667,0.002667,0.001333,0.0
